stride_interval,stride_variability,swing_time,stance_time,double_support_time,gait_speed,cadence,step_length,stride_regularity,gait_asymmetry,status
1.0386,0.1155,0.3252,0.1992,0.197,4.4999,114.3257,2.3653,0.8638,0.0041,0
1.0995,0.1724,0.2782,0.2946,0.2769,3.9709,104.8918,2.2709,0.7881,0.0388,1
1.0487,0.1146,0.3326,0.1957,0.1915,4.4402,113.5762,2.3545,0.8413,0.0044,0
1.041,0.1643,0.3317,0.1996,0.1994,4.4179,113.0502,2.3467,0.7914,0.0176,0
1.0429,0.2384,0.2441,0.2997,0.2873,4.2741,110.3158,2.3255,0.8982,0.032,1
1.035,0.1619,0.336,0.1917,0.1886,4.4545,113.4012,2.3553,0.8815,0.0219,1
0.9533,0.0819,0.243,0.235,0.229,5.17,125.8467,2.4653,0.901,0.0,1
0.8999,0.0635,0.2144,0.2353,0.2326,5.6516,133.9522,2.5359,0.8132,0.0002,1
1.2557,0.1536,0.2877,0.3426,0.3361,3.4437,94.9172,2.172,0.873,0.0106,1
1.0169,0.1808,0.2721,0.2376,0.2275,4.6614,117.3102,2.3886,0.8125,0.0045,1
1.0124,0.1663,0.2723,0.239,0.2246,4.673,117.2933,2.3893,0.8121,0.0045,1
1.0601,0.0817,0.3409,0.1923,0.1906,4.4007,112.3779,2.3425,0.7545,0.0044,0
1.1596,0.1288,0.3,0.2803,0.2694,3.9091,103.6269,2.2596,0.8679,0.0046,1
0.9538,0.0756,0.2431,0.2332,0.2306,5.1725,125.7761,2.4656,0.9008,-0.0005,1
1.1157,0.0974,0.3525,0.211,0.2096,4.0573,106.624,2.2865,0.7954,0.0052,0
1.0419,0.2337,0.2435,0.2984,0.2875,4.2649,110.5763,2.3261,0.8976,0.0315,1
1.0834,0.0697,0.3602,0.1809,0.178,4.3078,110.8144,2.33,0.7737,-0.0,1
0.9804,0.2009,0.3631,0.1354,0.1298,4.8512,120.1718,2.4171,0.7933,0.0128,1
1.0749,0.1356,0.2807,0.2498,0.2367,4.4493,113.531,2.3546,0.8344,0.0132,1
1.1619,0.1344,0.2993,0.2797,0.2688,3.9007,103.3554,2.2596,0.8683,0.0047,1
1.265,0.106,0.362,0.2703,0.2655,3.455,95.1813,2.1734,0.8298,-0.0004,0
1.2142,0.1706,0.3747,0.2395,0.2376,3.5818,97.592,2.1988,0.6693,0.0153,0
1.0398,0.206,0.3414,0.187,0.1788,4.454,113.4738,2.3522,0.7622,0.022,1
0.9864,0.4496,0.2899,0.2585,0.2561,4.2313,109.4729,2.3171,0.7244,0.105,1
1.0545,0.0489,0.3039,0.2252,0.221,4.4809,113.9613,2.3605,0.8686,0.0002,0
0.9931,0.1437,0.3524,0.1497,0.1495,4.7902,119.3362,2.4106,0.7617,0.0105,1
1.9147,0.2215,0.4141,0.5413,0.5169,1.9043,62.8373,1.8029,0.8202,0.0076,1
1.0692,0.0612,0.3386,0.1987,0.1962,4.3566,112.0032,2.3413,0.8187,0.0002,0
0.9997,0.7033,0.3753,0.1693,0.159,4.2779,110.3516,2.325,0.7036,0.077,1
1.078,0.1207,0.3793,0.1563,0.1504,4.3749,112.1396,2.3405,0.7179,0.0085,0
1.114,0.0186,0.309,0.2466,0.2439,4.1346,107.9285,2.3027,0.9068,-0.0,1
1.2048,0.2014,0.2651,0.3386,0.3304,3.6788,99.6426,2.2178,0.8738,0.0052,1
0.9528,0.07,0.2439,0.2331,0.2297,5.1636,125.715,2.4646,0.9021,0.0001,1
0.9852,0.0677,0.2861,0.2105,0.2088,4.8497,120.3505,2.4176,0.855,0.0041,1
1.0294,0.2453,0.3472,0.1834,0.1805,4.4492,113.2192,2.3557,0.6716,0.031,1
1.0792,0.0656,0.3604,0.1811,0.1779,4.3057,110.8022,2.3299,0.7719,0.0005,1
1.1824,0.1558,0.2377,0.3663,0.3542,3.6778,99.3925,2.2218,0.8519,0.0146,1
1.0999,0.1417,0.3296,0.2201,0.2181,4.2061,108.9107,2.3091,0.7526,0.0093,0
1.2614,0.1088,0.3606,0.2708,0.2672,3.4474,95.0885,2.1744,0.8302,-0.0,0
0.9247,0.3571,0.2773,0.2219,0.2113,4.8586,120.2055,2.4187,0.8136,0.084,1
2.0309,6.7714,0.6593,0.3459,0.3399,1.755,59.5503,1.7649,0.5174,0.0088,0
1.0424,0.0935,0.3707,0.1504,0.1469,4.5318,114.7209,2.364,0.7753,0.0002,0
1.0149,0.2592,0.3298,0.1887,0.1581,4.5856,115.9048,2.3782,0.8319,0.008,1
0.9905,0.125,0.2907,0.206,0.2016,4.9193,121.2867,2.4257,0.8706,0.0042,0
1.0,0.6992,0.3738,0.1704,0.1599,4.2945,110.2748,2.3274,0.7013,0.077,1
1.0069,0.0426,0.2927,0.2109,0.2104,4.7608,118.97,2.404,0.8679,-0.0003,0
1.0357,0.1073,0.3348,0.1827,0.181,4.5848,115.7521,2.377,0.8298,-0.0001,0
0.9275,0.4797,0.355,0.1549,0.1478,4.7061,117.7535,2.3924,0.645,0.1015,1
1.0166,0.2929,0.3467,0.1869,0.1509,4.4297,113.0834,2.3484,0.89,0.0357,1
1.0987,0.1766,0.2767,0.2937,0.2763,3.9691,105.013,2.2712,0.789,0.0388,1
1.2531,0.0447,0.3107,0.3139,0.3087,3.4981,96.1115,2.1833,0.9049,0.0003,1
1.0302,0.2426,0.3475,0.1832,0.1788,4.4368,113.2078,2.353,0.674,0.0307,1
1.2335,0.04,0.3438,0.2774,0.2728,3.5299,96.5242,2.1924,0.8672,0.0056,0
1.22,0.1741,0.4153,0.1994,0.1986,3.5688,97.5327,2.1993,0.6531,0.0057,1
1.0015,0.697,0.3741,0.1689,0.1592,4.279,110.4033,2.3265,0.7032,0.0771,1
1.2102,0.1309,0.2942,0.3217,0.3138,3.5737,97.5189,2.1993,0.8926,0.0101,1
1.2359,0.0493,0.345,0.277,0.2742,3.5095,96.6483,2.1873,0.8673,0.0053,0
1.104,0.1015,0.3222,0.236,0.2342,4.1105,107.5391,2.2982,0.9074,0.0143,1
1.2367,0.1404,0.3521,0.2756,0.2704,3.4711,95.4938,2.1787,0.7779,0.0056,1
1.158,0.1193,0.2996,0.2809,0.2687,3.9026,103.4622,2.2573,0.8673,0.0053,1
1.0258,0.2086,0.3698,0.1624,0.1581,4.4254,113.0096,2.3492,0.6677,0.0255,1
1.072,0.0724,0.3411,0.1982,0.1971,4.3428,111.6446,2.3368,0.8591,0.0044,0
1.0363,0.0483,0.3438,0.1762,0.1727,4.5873,115.7556,2.3761,0.84,0.0003,1
1.0964,0.1056,0.2706,0.2843,0.2781,4.1332,107.7753,2.3006,0.8549,-0.0001,1
1.0611,0.056,0.33,0.2008,0.1979,4.4243,112.8609,2.3501,0.8619,0.0,0
0.9514,0.0788,0.2441,0.2333,0.2297,5.1589,125.567,2.4647,0.901,-0.0001,1
1.1575,0.0469,0.2941,0.2831,0.2771,3.9197,104.0063,2.2624,0.9145,-0.0004,1
1.0406,0.2112,0.3423,0.1872,0.1789,4.4563,113.6103,2.3525,0.7632,0.0223,1
1.0772,0.13,0.3799,0.1563,0.1509,4.3627,111.7353,2.3382,0.7172,0.0091,0
0.998,0.169,0.3192,0.1904,0.1861,4.7058,117.6525,2.3935,0.7398,0.0257,1
1.1019,0.1667,0.2788,0.2937,0.2775,3.9798,105.1427,2.2734,0.787,0.0387,1
1.0333,0.0644,0.3259,0.1915,0.1882,4.5857,115.8772,2.3738,0.8166,-0.0002,0
1.2049,0.2075,0.264,0.3388,0.3328,3.6906,99.5302,2.2204,0.8734,0.0046,1
1.0004,0.0574,0.3436,0.157,0.1556,4.8167,119.8026,2.4115,0.8084,0.0001,1
1.0137,0.2579,0.3298,0.1891,0.1575,4.5891,115.735,2.3765,0.8311,0.008,1
0.9314,0.489,0.3543,0.1544,0.1483,4.7015,117.6589,2.3959,0.6461,0.1021,1
1.0696,0.0768,0.262,0.2739,0.2684,4.3567,111.6107,2.3406,0.859,0.002,1
1.0348,0.0573,0.3256,0.192,0.1896,4.5881,115.7617,2.3748,0.8175,0.0002,0
0.9579,0.1189,0.256,0.2249,0.2117,5.1223,124.8594,2.459,0.7882,-0.0004,1
1.0518,0.1067,0.3329,0.1951,0.1937,4.4492,113.1789,2.3543,0.8399,0.0045,0
1.0552,0.0435,0.3593,0.1667,0.1625,4.4795,114.0489,2.3564,0.7809,-0.0002,0
0.9884,0.1664,0.3088,0.1931,0.1858,4.81,119.9885,2.4145,0.808,0.0167,1
0.9849,0.0478,0.2865,0.2117,0.2081,4.8554,120.2451,2.417,0.8543,0.0039,1
1.2545,0.046,0.3115,0.3138,0.309,3.4906,96.1618,2.1845,0.9059,0.0001,1
1.2783,0.1713,0.3009,0.3442,0.3323,3.3372,93.0086,2.1522,0.8199,0.011,1
1.1249,0.1447,0.3551,0.2169,0.213,3.9757,104.8852,2.2728,0.8641,0.0092,1
1.0381,0.1104,0.3353,0.1836,0.1787,4.5841,116.02,2.3785,0.8311,-0.0,0
1.031,0.2401,0.3477,0.1825,0.1792,4.4474,113.4267,2.3542,0.6719,0.0306,1
1.2334,0.0681,0.3781,0.2396,0.2386,3.5553,97.0378,2.1925,0.7254,0.0,0
1.0789,0.0605,0.36,0.1825,0.1783,4.3043,110.8312,2.3324,0.7705,0.0001,1
1.0396,0.0953,0.3245,0.2,0.1972,4.5051,114.5862,2.3628,0.8626,0.0042,0
1.234,0.0449,0.3442,0.2787,0.2737,3.5147,96.6897,2.1908,0.8685,0.0051,0
1.9156,0.2188,0.4119,0.5417,0.518,1.9013,62.7833,1.8053,0.8211,0.0079,1
1.1011,0.1172,0.2715,0.2857,0.2774,4.1394,107.8758,2.3011,0.8544,0.0,1
0.9836,0.7029,0.3043,0.296,0.2794,3.7045,99.8589,2.2241,0.2377,0.2089,1
1.0681,0.1407,0.3198,0.2171,0.2145,4.3583,111.8151,2.339,0.8712,0.0088,0
1.0615,0.0592,0.3299,0.1998,0.1992,4.4175,112.8311,2.3486,0.8632,-0.0001,0
1.1007,0.115,0.3225,0.2383,0.2345,4.0902,107.0003,2.293,0.9196,0.0094,0
1.0223,0.0217,0.3046,0.2084,0.2075,4.6479,116.75,2.3851,0.9143,0.0,0
1.0747,0.1143,0.2793,0.2485,0.2373,4.4445,113.5333,2.3533,0.8352,0.0136,1
1.2079,0.1204,0.365,0.2449,0.2379,3.6315,98.3461,2.2118,0.8274,0.0045,0
0.9976,0.6897,0.3757,0.1688,0.1584,4.2792,110.2907,2.3266,0.7022,0.077,1
1.0273,0.106,0.2949,0.2276,0.2232,4.5279,114.764,2.3662,0.9266,0.0173,1
1.1451,0.0595,0.2992,0.2723,0.2638,3.9711,105.0398,2.2722,0.8872,-0.0001,1
1.1607,0.0531,0.3185,0.27,0.2653,3.8251,102.0637,2.2434,0.867,0.0003,1
1.0397,0.1051,0.3251,0.1997,0.1987,4.5119,114.4337,2.3644,0.864,0.0046,0
1.0357,0.2309,0.3248,0.1875,0.1861,4.6703,117.3166,2.3897,0.8736,0.0122,0
1.0293,0.2411,0.3461,0.1828,0.1787,4.4392,113.4005,2.3525,0.672,0.0309,1
1.1196,0.097,0.3524,0.2108,0.2095,4.0682,106.3079,2.2871,0.7967,0.0058,0
1.2525,0.0475,0.311,0.3128,0.3087,3.5069,95.8806,2.1861,0.9058,0.0001,1
1.0365,0.0623,0.3258,0.1924,0.1889,4.592,115.8251,2.3775,0.816,0.0001,0
1.154,0.2225,0.3658,0.2129,0.1964,3.8883,103.3099,2.2589,0.8506,0.0047,1
1.1023,0.1252,0.3241,0.2377,0.2342,4.0887,106.7661,2.2915,0.9209,0.0097,0
1.0766,0.053,0.3599,0.1806,0.1776,4.3052,111.1255,2.3306,0.7722,-0.0003,1
1.0282,0.2322,0.346,0.1824,0.1795,4.4404,113.3945,2.3553,0.6744,0.0311,1
1.0673,0.1644,0.3186,0.2177,0.2143,4.3591,111.8452,2.3399,0.8704,0.0089,0
1.0202,0.1179,0.3467,0.1668,0.1648,4.6526,116.9683,2.386,0.8345,0.0088,1
1.0524,0.1016,0.3318,0.1968,0.1926,4.4504,113.2864,2.3549,0.8385,0.004,0
0.9761,0.1471,0.2861,0.2034,0.1995,4.9627,122.2082,2.4342,0.8856,0.0043,1
0.9766,0.1539,0.2867,0.2042,0.2003,4.9716,122.0466,2.4346,0.886,0.0041,1
1.1455,0.0453,0.2997,0.2718,0.2617,3.9822,105.0176,2.2729,0.8858,0.0,1
1.251,0.0351,0.311,0.3133,0.3082,3.5007,96.1863,2.1845,0.9068,0.0001,1
1.0621,0.0433,0.33,0.2001,0.1982,4.4204,112.6959,2.3488,0.8621,-0.0002,0
1.064,0.1597,0.3195,0.2172,0.2143,4.36,112.1292,2.3373,0.8727,0.0094,0
1.12,0.0875,0.2829,0.2839,0.2811,4.0282,105.8767,2.2815,0.8108,0.0092,1
0.9837,0.0543,0.2864,0.2108,0.2075,4.8537,120.3631,2.4177,0.8543,0.0039,1
1.0991,0.1371,0.3305,0.2217,0.2181,4.1911,108.8503,2.3094,0.7518,0.0096,0
1.0388,0.1,0.3357,0.1828,0.1802,4.5822,115.7635,2.3781,0.8302,0.0003,0
1.1113,0.0279,0.3077,0.2468,0.2438,4.1421,107.9365,2.3028,0.9067,0.0004,1
0.9587,0.0815,0.2368,0.2427,0.2382,5.1058,125.0195,2.457,0.8445,-0.0002,1
1.6722,0.2389,0.3665,0.4825,0.4612,2.2523,70.7671,1.9026,0.8634,0.0068,1
1.1699,0.0627,0.3486,0.2339,0.2264,3.8701,102.9509,2.2549,0.803,0.0002,0
1.9174,0.2219,0.4134,0.5417,0.5187,1.8941,62.9657,1.805,0.8202,0.0076,1
0.9746,0.1573,0.287,0.2046,0.1996,4.9572,122.3355,2.4345,0.8845,0.0046,1
0.9868,0.4443,0.2897,0.2595,0.2549,4.2314,109.2988,2.3164,0.7232,0.1053,1
1.1529,0.2304,0.3662,0.2138,0.1957,3.895,103.2984,2.2581,0.8496,0.0046,1
1.2789,0.1646,0.3013,0.3441,0.331,3.336,93.2341,2.1558,0.8237,0.0108,1
1.0414,0.1125,0.3251,0.2004,0.1982,4.5069,114.2488,2.3622,0.8635,0.0041,0
1.155,0.0547,0.2942,0.2828,0.2785,3.9234,103.9362,2.2622,0.915,-0.0,1
1.1761,0.1257,0.2874,0.306,0.2967,3.7651,101.0503,2.2361,0.8855,0.0105,1
1.1481,0.0571,0.299,0.273,0.2625,3.9664,105.1537,2.2715,0.8871,-0.0002,1
1.0374,0.1028,0.3098,0.2155,0.2141,4.5084,114.2511,2.3627,0.8788,0.013,0
0.9936,0.1644,0.3335,0.1731,0.1681,4.6974,117.7217,2.3905,0.8325,0.0169,1
0.9909,0.0909,0.289,0.2087,0.2048,4.8685,120.858,2.4228,0.7958,-0.0002,1
1.0544,0.0312,0.3595,0.1663,0.164,4.4766,114.0024,2.3568,0.7806,0.0001,0
1.1175,0.0777,0.2823,0.2853,0.2809,4.0378,105.9418,2.2804,0.8089,0.0092,1
0.964,0.2214,0.3663,0.1283,0.1266,4.8984,121.1355,2.4261,0.8521,0.0201,1
1.1021,0.1128,0.319,0.2354,0.2326,4.1646,108.4333,2.3073,0.8813,0.0045,0
1.1583,0.0833,0.3579,0.2261,0.2208,3.8569,102.9512,2.2522,0.7808,0.0048,0
1.0712,0.0731,0.3391,0.1973,0.1948,4.3433,112.0075,2.3403,0.8185,-0.0003,0
1.1205,0.0931,0.2489,0.3051,0.2977,4.1673,108.5754,2.3074,0.8896,0.0054,1
1.1194,0.0914,0.283,0.283,0.2825,4.0276,106.0889,2.2829,0.8086,0.0093,1
1.149,0.0523,0.299,0.2719,0.2634,3.9883,104.6863,2.2767,0.8868,0.0002,1
1.0352,0.1006,0.3086,0.2149,0.2134,4.4928,114.4221,2.3621,0.8781,0.0136,0
1.2522,0.0379,0.3112,0.3128,0.3086,3.4974,96.0774,2.184,0.9056,0.0002,1
1.0039,0.0937,0.3096,0.1898,0.1856,4.8553,120.395,2.4171,0.9128,0.0041,1
1.2307,0.0486,0.3442,0.278,0.2737,3.527,96.3671,2.1877,0.8659,0.0051,0
1.0349,0.1049,0.3344,0.1822,0.1821,4.5882,115.7131,2.3755,0.8296,-0.0,0
1.0168,0.2532,0.3303,0.1883,0.1586,4.5954,116.0035,2.3781,0.8317,0.0076,1
0.9824,0.7109,0.3047,0.2956,0.2796,3.7047,99.917,2.2236,0.2348,0.2094,1
1.0053,0.0881,0.3095,0.189,0.1832,4.8491,120.3196,2.4156,0.9128,0.0041,1
1.6961,0.5848,0.3564,0.4961,0.4751,2.2225,70.3021,1.8984,0.8299,0.0004,1
1.2153,0.178,0.3747,0.2408,0.2387,3.5771,97.5926,2.1988,0.6682,0.015,0
1.0028,0.0362,0.3445,0.1563,0.1563,4.8026,119.7819,2.4145,0.8088,-0.0001,1
1.2064,0.124,0.2944,0.3212,0.3139,3.5769,97.3668,2.1998,0.8923,0.0103,1
0.9266,0.4795,0.3548,0.155,0.1471,4.7087,117.8056,2.3946,0.6455,0.1019,1
0.997,0.1584,0.3335,0.1758,0.1678,4.7031,118.1313,2.3956,0.8348,0.0168,1
1.1567,0.1776,0.2926,0.2937,0.286,3.835,102.5969,2.2481,0.888,0.0139,1
1.0526,0.0362,0.303,0.2243,0.2211,4.4725,113.7624,2.3591,0.8685,-0.0,0
0.9856,0.2001,0.3634,0.1354,0.1295,4.8384,120.2591,2.4161,0.7921,0.0125,1
1.1571,0.1762,0.2912,0.2939,0.2864,3.8393,102.5404,2.2478,0.8871,0.0146,1
1.0185,0.1687,0.2717,0.2393,0.2243,4.6648,117.315,2.3899,0.8145,0.0047,1
0.9282,0.4875,0.3542,0.1552,0.1477,4.711,117.7687,2.3959,0.6441,0.102,1
0.9277,0.0731,0.2903,0.1748,0.1692,5.3805,129.223,2.4974,0.8883,0.0036,1
0.993,0.1468,0.2744,0.2286,0.2272,4.7966,119.4209,2.4085,0.8607,0.0128,0
1.0628,0.0505,0.3302,0.2009,0.1972,4.4065,113.0395,2.3494,0.8607,-0.0001,0
0.9829,0.0635,0.3093,0.1848,0.179,4.9325,121.7351,2.4286,0.8907,-0.0002,1
1.0053,0.0909,0.31,0.1896,0.1845,4.8506,120.288,2.4165,0.9147,0.0035,1
1.1546,0.0599,0.2942,0.2817,0.2773,3.9158,104.0827,2.265,0.9157,-0.0004,1
0.9873,0.1179,0.2901,0.2048,0.2024,4.9041,121.1543,2.4267,0.8725,0.0038,0
1.0442,0.1594,0.3319,0.1997,0.1989,4.4203,112.768,2.3492,0.7892,0.0178,0
1.0008,0.7009,0.3735,0.169,0.1593,4.2888,110.3852,2.3262,0.7014,0.0768,1
1.1052,0.205,0.3516,0.1964,0.1908,4.2127,109.3479,2.3165,0.8233,0.0131,0
1.021,0.1202,0.3472,0.1663,0.1652,4.6451,117.0442,2.3855,0.8317,0.0088,1
1.1045,0.1022,0.3211,0.2378,0.2339,4.1238,107.3796,2.2959,0.9104,0.014,1
1.0432,0.1922,0.3785,0.1409,0.1394,4.5571,115.3645,2.3737,0.6938,0.0041,1
1.2052,0.0509,0.2937,0.3029,0.2976,3.7345,100.6207,2.2297,0.8965,0.0053,1
1.201,0.0607,0.2932,0.305,0.2974,3.7316,100.3489,2.2276,0.8964,0.0056,1
1.1,0.1181,0.2713,0.2855,0.2795,4.1509,107.8993,2.3025,0.8565,-0.0,1
1.0226,0.0365,0.3053,0.2087,0.2067,4.6535,116.6241,2.3849,0.9161,0.0001,0
0.9859,0.4592,0.363,0.1695,0.1656,4.3882,112.1762,2.3442,0.795,0.0755,1
1.0972,0.1713,0.2776,0.2943,0.277,3.9759,104.8266,2.2726,0.789,0.0388,1
1.0343,0.0827,0.3088,0.2151,0.2119,4.5006,114.4699,2.3626,0.8799,0.0127,0
1.1148,0.0995,0.3524,0.2117,0.2094,4.0651,106.3897,2.2862,0.7946,0.0053,0
1.008,0.0868,0.3095,0.1889,0.1847,4.8603,120.4642,2.4174,0.913,0.0042,1
1.0286,0.084,0.2952,0.2277,0.2241,4.5428,114.9273,2.3677,0.928,0.0175,1
1.0515,0.0389,0.3609,0.1659,0.1632,4.4826,113.8362,2.3579,0.7825,-0.0002,0
1.1111,0.0274,0.3083,0.2472,0.2428,4.1387,108.072,2.3007,0.9052,-0.0003,1
1.1179,0.0917,0.2832,0.2843,0.2816,4.0367,106.0381,2.282,0.812,0.0094,1
1.2576,0.1587,0.2892,0.3424,0.3363,3.4453,95.1826,2.1737,0.8707,0.0107,1
1.0626,0.0824,0.3415,0.1936,0.1904,4.3875,112.4319,2.345,0.7526,0.0045,0
1.0578,0.0889,0.3412,0.1935,0.191,4.3885,112.253,2.3418,0.7552,0.0046,0
1.0537,0.0357,0.3031,0.2232,0.2209,4.476,113.9553,2.3602,0.8693,-0.0002,0
1.0607,0.1019,0.3412,0.1939,0.1903,4.3907,112.4746,2.3434,0.7539,0.0042,0
1.0612,0.088,0.3404,0.1932,0.1906,4.3895,112.2801,2.3442,0.7537,0.0044,0
1.1449,0.0675,0.2993,0.2727,0.2624,3.9841,104.9431,2.2726,0.8861,-0.0,1
1.0027,0.6977,0.3744,0.1685,0.1589,4.2759,110.4638,2.3263,0.7038,0.0769,1
1.0349,0.0883,0.3091,0.2152,0.2118,4.4995,114.3831,2.3611,0.8783,0.0135,0
1.1014,0.1115,0.3177,0.2345,0.2323,4.1614,108.4979,2.3083,0.8817,0.0048,0
1.0015,0.6996,0.3748,0.1703,0.1602,4.2851,110.7408,2.3256,0.7028,0.077,1
0.9797,0.0657,0.3077,0.1836,0.1799,4.94,121.9338,2.4292,0.8941,0.0,1
1.2538,0.1525,0.2889,0.3429,0.3358,3.4457,94.8734,2.1738,0.8724,0.0108,1
1.2376,0.1489,0.3519,0.2746,0.2699,3.4742,95.5156,2.179,0.7786,0.0053,1
1.2539,0.0377,0.3115,0.313,0.3079,3.5049,96.324,2.1867,0.9069,-0.0001,1
1.0239,0.0318,0.3044,0.2099,0.205,4.6434,116.9434,2.3844,0.914,0.0002,0
1.0157,0.2779,0.3457,0.1842,0.1504,4.4122,113.0378,2.3483,0.8896,0.0351,1
0.9966,0.2254,0.3754,0.1324,0.1288,4.7314,118.3776,2.3996,0.7008,0.0128,1
1.1571,0.0628,0.2939,0.2828,0.2801,3.9051,103.9987,2.2638,0.9139,-0.0001,1
1.0194,0.1815,0.266,0.2451,0.2422,4.6722,117.409,2.3892,0.8624,0.0044,1
1.0275,0.0846,0.2955,0.2272,0.2239,4.5252,114.9895,2.3663,0.9241,0.0172,1
1.2336,0.0466,0.3441,0.2766,0.2737,3.5147,96.6246,2.1903,0.8683,0.0053,0
1.2375,0.1328,0.3529,0.2745,0.2684,3.4662,95.463,2.1787,0.7802,0.0055,1
1.1202,0.0917,0.282,0.2824,0.2818,4.0154,105.7042,2.2825,0.81,0.0093,1
0.922,0.3679,0.2773,0.2223,0.2111,4.85,120.2082,2.4164,0.8122,0.0837,1
1.0381,0.1023,0.325,0.1983,0.1969,4.4999,114.3592,2.362,0.8637,0.0042,0
0.9284,0.4809,0.3543,0.1548,0.1474,4.7072,117.7508,2.3925,0.6471,0.1018,1
1.2081,0.1342,0.2943,0.3227,0.3141,3.5822,97.3786,2.1992,0.8924,0.0103,1
1.0197,0.1771,0.2652,0.2467,0.2411,4.677,117.2926,2.3904,0.8605,0.0044,1
1.0272,0.0871,0.2943,0.2253,0.2232,4.5255,114.8341,2.3672,0.9267,0.0175,1
1.043,0.1026,0.3709,0.1519,0.1464,4.5152,115.1272,2.3693,0.7745,-0.0003,0
1.1204,0.0977,0.3532,0.2098,0.2106,4.0484,106.4532,2.2847,0.7955,0.0051,0
1.0509,0.0476,0.3021,0.2241,0.2213,4.4785,113.9177,2.3589,0.8698,0.0002,0
1.096,0.1578,0.2426,0.3104,0.3031,4.1727,108.611,2.3075,0.8986,0.0047,1
1.0185,0.1746,0.2666,0.2458,0.2401,4.6758,117.4842,2.3913,0.8606,0.0034,1
1.9152,0.2145,0.4133,0.542,0.5181,1.9034,63.034,1.8073,0.8222,0.0083,1
0.9513,0.0951,0.2433,0.2348,0.2294,5.1744,125.4414,2.4652,0.9014,0.0002,1
1.2397,0.1319,0.3529,0.2762,0.2702,3.475,95.4939,2.1774,0.7811,0.0054,1
1.2032,0.1221,0.3653,0.2443,0.2364,3.632,98.3231,2.211,0.8283,0.005,0
0.9578,0.0718,0.2377,0.2439,0.2393,5.107,124.7963,2.4592,0.8446,0.0002,1
0.993,0.1675,0.3192,0.1901,0.1847,4.7046,117.8654,2.3934,0.7395,0.0254,1
0.9288,0.0887,0.29,0.1739,0.1701,5.3676,129.2266,2.4978,0.887,0.0041,1
1.0499,0.1,0.3328,0.1969,0.1911,4.4463,113.4356,2.3543,0.8389,0.0043,0
1.0677,0.1554,0.3188,0.2175,0.2145,4.3701,111.7126,2.3393,0.872,0.0089,0
1.065,0.0867,0.2614,0.2759,0.2695,4.3668,111.8495,2.3401,0.8608,0.0018,1
1.1216,0.0926,0.3521,0.2115,0.2085,4.0721,106.6149,2.2896,0.7964,0.005,0
1.0219,0.1736,0.2667,0.246,0.2407,4.677,117.3957,2.3898,0.8628,0.0046,1
1.2006,0.0498,0.2945,0.3017,0.2981,3.739,100.3978,2.2304,0.8955,0.0048,1
1.0726,0.1287,0.2794,0.249,0.2369,4.4433,113.4253,2.3533,0.8349,0.0134,1
2.0303,6.7813,0.6588,0.3449,0.3401,1.7555,59.8923,1.7642,0.5176,0.0087,0
0.8997,0.0637,0.2147,0.2355,0.2326,5.6496,133.6625,2.5341,0.8147,0.0003,1
1.0691,0.0902,0.2611,0.274,0.2676,4.3512,111.8377,2.3392,0.8601,0.0018,1
1.0162,0.1669,0.2714,0.2407,0.2245,4.676,117.3133,2.391,0.8132,0.0044,1
1.2373,0.1478,0.3526,0.2768,0.2687,3.4704,95.5339,2.1798,0.7788,0.0052,1
1.1049,0.1578,0.3481,0.2106,0.2098,4.1159,107.7667,2.2971,0.7967,0.0045,0
1.1496,0.0491,0.2995,0.2722,0.2633,3.9748,104.8586,2.2727,0.8881,0.0002,1
1.6999,0.5769,0.3574,0.4969,0.4753,2.2365,70.1972,1.8988,0.8316,0.0,1
1.0386,0.209,0.3419,0.1864,0.1797,4.4374,113.5405,2.354,0.7651,0.0222,1
1.2046,0.1296,0.365,0.2449,0.2371,3.6415,98.6854,2.209,0.8298,0.0049,0
1.1047,0.1474,0.3489,0.2093,0.2076,4.1088,107.6031,2.2983,0.7959,0.0049,0
1.2166,0.1892,0.3744,0.2401,0.2386,3.58,97.5469,2.2006,0.6691,0.0154,0
1.0026,0.6984,0.3752,0.1693,0.1592,4.2826,110.5337,2.3264,0.7037,0.0765,1
1.0796,0.129,0.3795,0.1572,0.1519,4.3723,112.013,2.3383,0.7171,0.0083,0
1.5238,0.1234,0.3769,0.3912,0.3818,2.5924,78.1191,1.9912,0.7398,0.0005,1
1.0545,0.0824,0.3008,0.2332,0.2306,4.3844,112.3858,2.3434,0.8997,0.0139,1
0.928,0.0895,0.2903,0.1733,0.1695,5.3926,129.182,2.4965,0.8874,0.0031,1
2.0337,6.7833,0.6599,0.3449,0.3382,1.7492,59.8012,1.7644,0.5172,0.0089,0
0.9896,0.4552,0.3627,0.1715,0.1652,4.3847,112.331,2.3465,0.7962,0.0758,1
1.0167,0.1235,0.347,0.1671,0.164,4.6354,116.9519,2.387,0.833,0.0084,1
1.6767,0.2293,0.3674,0.4809,0.4605,2.247,70.7486,1.9055,0.865,0.0074,1
1.1039,0.2296,0.3552,0.194,0.1874,4.2228,109.2969,2.318,0.8222,0.0045,0
1.0771,0.0606,0.3401,0.1982,0.196,4.3369,111.2982,2.334,0.8601,0.0043,0
1.1211,0.0909,0.2485,0.3067,0.2971,4.1723,108.5164,2.3065,0.891,0.0051,1
